user_id,sku_id
200107,116670
200229,21147
200288,166707
200320,68615
200674,136244
200678,131300
200756,57018
201176,31662
201328,138151
201341,154636
201409,103652
201441,61581
201568,12564
202297,24679
202362,145946
202386,53638
202608,166354
203063,63006
203138,81462
203426,40336
203534,166707
203552,166354
203624,62351
203644,109083
204253,154636
204374,57018
204399,44854
204432,12564
204503,131300
204535,154636
204676,154636
204953,73469
204978,57018
204989,36748
205027,154636
205031,24371
205066,97025
205117,84409
205255,21147
205411,126146
205596,31662
205732,103132
205953,59175
205981,154636
206046,63006
206286,149641
206318,31662
206429,65520
206472,151327
206536,166354
206554,65520
206586,103652
206598,47193
206602,134619
206756,130683
206978,145946
206994,57018
206995,115851
207071,154636
207148,146523
207155,18412
207171,154636
207249,158152
207285,128988
207358,128988
207363,128988
207377,154636
207380,44854
207393,118167
207455,140807
207483,32465
207494,152478
207504,153395
207522,12564
207526,63006
207544,19233
207545,57018
207554,88295
207567,144129
207838,65520
207900,8466
207982,62351
208000,79520
208003,84389
208199,166354
208215,20308
208316,44854
208362,138151
208386,160476
208537,65520
208812,60230
208886,127735
209038,97025
209052,30808
209077,15259
209244,79106
209331,93295
209425,154636
209474,76270
209522,154636
209686,160537
209723,108824
209804,31662
210020,140807
210339,125110
210373,57018
210495,55715
210714,15106
210801,133477
210866,160476
210947,65520
211017,149854
211297,48895
211454,144267
211635,57018
211649,134619
211672,154636
211686,126146
211733,61226
211961,70352
212063,152872
212124,36307
212215,14433
212305,144549
212484,166624
212485,23696
212509,38222
212599,18412
212672,20308
212702,154636
212785,75877
212870,154636
212970,138151
212996,31662
213298,18412
213308,154636
213430,65520
213594,154636
213743,6486
213746,128988
214010,57018
214064,116489
214095,61226
214249,12564
214537,115495
214681,152478
214723,154636
214734,167560
214839,68767
214854,79520
214892,108824
214978,31662
215349,15661
215400,154636
215512,78694
215749,31662
215837,108824
215964,59175
215993,47193
216045,107012
216053,56792
216163,61226
216235,72073
216273,84389
216280,131777
216379,142140
216448,57018
216561,75877
216597,44854
216796,5825
216884,21147
217062,84389
217133,149641
217174,153551
217190,75877
217231,79520
217540,134619
217543,65520
217559,50688
217763,59175
217771,40336
217804,69355
217924,154636
218019,131300
218118,63006
218178,32465
218204,63006
218321,31662
218442,65520
218484,57018
218675,5825
218857,126146
218872,91393
219378,5825
219473,68615
219567,31662
219754,63006
219770,127735
219814,78694
220201,70352
220303,15661
220385,107012
220491,109728
220509,126906
220811,101181
220894,59175
220937,23696
220960,75836
221200,46990
221414,164252
221474,21147
221488,63006
221506,31662
221629,47193
221716,21147
221764,88295
221885,57018
221981,134619
222209,75527
222308,154636
222462,103132
222536,149854
222548,68767
222559,75836
222618,44854
222630,79520
222751,68767
222806,161594
222881,63006
223053,70352
223066,117452
223124,138151
223146,152478
223194,61531
223207,65520
223264,24371
223270,147796
223320,43062
223340,154636
223359,40336
223375,93180
223633,37638
223650,154636
223863,138151
223930,57161
224173,44854
224405,154636
224555,63006
224877,32465
224879,154636
224955,63006
225041,63006
225249,111741
225297,44854
225813,103652
226000,57018
226136,146704
226202,12564
226287,50688
226388,43062
226448,72771
226450,62863
226589,88295
226704,37254
226806,44854
226899,119111
227333,24679
227393,69355
227397,12564
227610,44854
227690,63006
227694,84389
228155,38222
228181,154636
228533,142477
228600,154636
228647,152478
228715,5825
228829,31662
228895,113305
228905,32465
228929,154636
228933,31662
229011,6533
229045,154636
229060,128747
229150,20308
229225,40336
229250,154636
229258,60230
229272,24371
229278,166624
229475,32465
229570,168651
229636,26439
229906,12564
229952,60230
230114,18412
230367,57018
230623,154636
230768,119979
230879,75877
230893,20308
231059,152478
231105,24371
231292,154636
231610,126535
231770,75527
231803,164544
231840,62863
231975,81462
231980,36307
232086,59175
232254,60230
232342,149295
232361,12564
232519,59175
232565,40336
232801,63006
232984,31662
233129,154636
233138,69209
233193,44854
233485,61226
233582,68615
234039,11640
234040,88295
234066,154636
234139,133029
234512,73469
234519,38639
234828,118386
234851,76959
234870,154636
235172,154636
235350,126146
235510,47193
235566,144762
235732,116489
235869,63844
235904,81495
236128,63006
236274,103652
236415,32465
236489,80030
236578,40336
236587,144267
236639,57018
236870,15661
237013,31662
237082,160476
237214,73398
237244,154636
237303,7498
237356,116489
237450,108824
237484,65520
237528,17470
237590,79520
237695,126146
238024,103652
238056,106714
238080,57161
238093,161594
238153,107012
238177,154636
238416,57018
238573,154636
238606,14163
238612,84389
238888,164252
238898,49367
