user_id,sku_id
278846,14433
270787,154636
240871,60230
284447,44854
271234,18412
245036,31662
244552,36307
210714,65520
254584,138778
210339,125110
231803,164544
207544,19233
262884,154636
225297,44854
254398,154636
268485,65520
204535,154636
223486,36371
288131,6486
299869,128747
228689,10321
277827,94561
213298,18412
207455,140807
211454,144267
304248,57018
298461,65520
232984,31662
246036,166876
207982,62351
303061,78694
248451,74517
248484,126146
267765,44854
203624,62351
298228,52343
229906,63006
295210,154636
277050,68615
207522,12564
217924,154636
255296,24371
222559,75836
296609,169819
207526,63006
221716,21147
238606,14163
278095,128462
207483,32465
214782,94556
244109,59820
263122,154636
277414,126146
260329,117452
305131,65520
212599,18412
201441,61581
271405,138151
263951,117452
222683,114640
275414,12564
252337,31662
203138,81462
206318,126146
210947,65520
303774,21147
297250,65233
264793,36171
209077,15259
262485,15106
284663,31662
207504,153395
294355,151327
208362,138151
224387,69230
262208,154636
236578,40336
243493,84389
208316,44854
245436,70839
282670,166707
299117,62863
265265,31662
206046,63006
254296,18412
206995,115851
215400,154636
224879,154636
226589,88295
277732,126146
292000,125704
256705,154636
200674,136244
280144,47895
244395,127735
238951,127735
292426,128988
264660,31662
210801,133477
263910,12564
251689,24679
279366,160476
258197,112495
202755,75527
254908,31662
225249,111741
248914,68767
239507,144170
229250,154636
290613,113305
252384,12564
231975,81462
279943,60861
253260,57018
216045,107012
250726,70839
302865,131300
207554,88295
294889,52195
207468,167310
234828,118386
292484,109083
226388,152872
233705,143717
246160,40943
231187,77447
236587,144267
256434,134084
237303,7498
260193,47895
238898,166354
208886,127735
259617,63006
255619,32465
218204,63006
274771,154636
205732,103132
268478,12564
230996,57018
296383,57018
204253,154636
303838,142140
208000,79520
214064,116489
220937,23696
270164,103652
208707,60293
253830,5825
261929,28295
219754,63006
249059,169819
212062,133029
221157,85557
263884,164544
269682,31662
263805,153551
238056,63006
273113,119111
207358,74141
246825,57161
201568,12564
218178,32465
299585,138778
254196,79520
216561,75877
272824,21147
294735,134084
226448,72771
208848,31662
241588,5825
242392,140807
235812,72855
262403,113305
203644,109083
217231,79520
238571,17143
220491,109728
236250,164318
215215,112513
238888,164252
203946,101181
274289,142667
263609,103132
242426,97948
267245,57018
297628,63006
252316,15259
240356,59175
206758,147833
208386,160476
222436,62351
237890,37995
222618,65520
207012,32465
266653,52343
297856,42199
217717,5505
250773,117996
240347,96887
268945,32865
296699,154636
232593,149641
209434,134330
211230,14181
207148,37957
297819,154636
264973,58568
276003,63006
299928,20308
290019,62351
217133,149641
283182,60230
278804,125756
215404,63006
298516,149854
222806,161594
239934,126335
241526,145990
224173,44854
200107,116670
298445,163392
217800,57018
235791,22499
200756,57018
304478,21147
231237,7746
276054,63006
281921,57018
301402,138853
303159,57018
244595,63006
238041,95890
259384,52476
288211,154636
217793,63006
285929,105064
241730,66291
284604,69355
303874,52195
279584,28754
258457,164544
220393,126146
216079,18189
225041,63006
264430,21147
302077,31662
231773,16839
243466,31662
280012,24679
287678,134084
296951,32465
248866,37957
221629,47193
237516,67755
274185,169819
219999,88295
292941,39830
275442,109728
223296,32465
228841,84688
244944,125756
291406,84389
218872,91393
275840,18412
296751,169819
269909,147785
239601,164252
266629,89802
211122,39674
225971,117231
280228,7746
291091,16839
211045,166876
218118,63006
238642,166707
237640,22499
229272,24371
226202,12564
263243,74141
296220,60586
236505,117996
238153,107012
268768,131300
219090,151327
292126,160750
202984,20308
241988,5825
225813,103652
295820,61531
258873,12564
285597,61531
276162,12564
295173,80030
249142,161193
242533,63006
291258,106714
274555,65520
226891,57018
254473,126146
279615,40336
211500,135409
228123,22030
304377,57018
233097,18412
238953,152042
255890,149295
226699,116489
227921,79636
211377,16839
301517,40336
281449,20308
243052,84389
222037,13843
262697,69209
276197,93295
231516,156064
243036,109726
210020,140807
294830,36307
214240,15259
206873,59175
208003,84389
256901,131300
278939,38459
251733,138778
275525,5505
280983,103234
290857,115851
285734,119111
294172,37995
219205,37995
283382,73842
206286,149641
253393,60861
281292,15259
238481,166707
275769,40336
212375,95850
294872,37957
212702,154636
258422,38639
224717,148001
221591,22438
247519,154636
275676,57018
231000,44854
216687,75539
267572,10321
231610,126535
204132,37957
234315,88975
242813,64974
212063,66331
219881,140121
234906,161792
221037,47895
302029,63006
212439,131777
237214,73398
269920,55674
226966,57018
249126,84389
304026,59175
230331,97097
304546,50290
256240,57018
267778,69209
227992,57018
283892,22499
207159,63006
243159,155017
276866,37995
234289,113452
211902,15921
237077,160476
251037,153395
245525,138151
281066,31662
296809,128988
207552,42199
210770,20932
279862,57018
212001,16839
281887,103234
241478,57161
269100,47193
248002,99646
287110,44854
239528,12564
216668,109726
208577,37957
272027,24679
202657,12564
259424,32465
241801,81462
244262,15661
230925,149854
269059,44854
248846,149295
241649,57018
286686,83144
226222,17143
290758,132782
239097,152179
254332,160476
204845,60861
284304,81708
226450,62863
240054,127367
282890,153698
267362,79520
204352,166624
297528,71110
217258,12564
251357,12564
209107,154012
289817,108399
243315,61531
261601,18412
226691,36307
279664,80030
280848,128988
256311,94703
211998,163754
250530,153698
215174,31662
249534,34724
229278,115867
249871,75877
243882,144170
222593,32465
247472,131655
223270,147796
290931,101181
229228,73398
292420,44854
249269,62476
222107,127735
278747,156064
282435,133477
241580,28250
250275,7746
230025,129287
236156,125756
232476,164609
224906,26372
242136,164354
293182,156064
237897,89802
239120,12564
222306,21147
272983,32465
289197,94482
200258,126146
243067,133436
233463,133533
289884,31662
211875,62863
201393,24371
257635,6533
241928,12564
278817,73469
229046,12564
302912,153698
273794,6533
206860,63006
233106,58568
220960,126394
262737,74141
212484,166624
216404,81462
270393,164211
229746,5825
208193,154636
299343,75489
240970,147901
271794,125110
235814,116670
232988,41101
271893,31662
206523,138151
259848,101181
279921,63006
259265,63006
277939,109728
216216,97025
230308,128977
238794,115851
286877,145946
265539,98253
239003,44854
225194,37957
301642,32465
219057,125756
223438,69209
222310,80030
260319,32465
229140,160209
224966,73398
207371,141965
221490,145946
216487,88295
272654,12564
238806,162341
273251,52343
208665,63006
240270,161594
258988,154636
286305,12564
224436,32465
231418,17470
238125,77571
259312,81708
256579,42721
219354,166707
223800,154636
253768,57018
234512,73469
203117,147796
262256,16127
220208,32465
262894,20308
210159,128988
202409,7498
269689,81462
233845,61531
241111,37957
231407,148434
235362,32465
217304,154636
280863,154636
270342,11640
205399,103652
297605,48895
286921,78694
221004,147796
244001,43062
248461,77723
239511,36307
278694,164258
286458,154636
258471,164609
224706,149641
274879,85557
265976,154636
242700,14163
223409,84389
220484,134619
260307,37957
238526,61226
287916,87310
231399,138151
234273,14433
270196,149854
215837,108824
242317,57161
218418,57018
214974,32465
252432,34406
251374,166354
272485,69355
262951,69209
266833,64974
272369,69209
267680,91915
259549,36307
209445,57018
278922,12564
267603,39425
274654,79520
237095,112555
255659,57018
272374,156064
223500,63006
299166,63006
219655,83048
226520,32465
225312,11640
271592,21147
208746,153698
260403,69209
224285,131300
215926,149641
248857,57018
221103,63006
251933,15259
268742,44854
206604,24371
228367,31662
289923,12564
238043,167310
284628,5505
225174,63006
241106,20308
276130,59175
266828,57018
230936,160476
221641,63006
217411,21147
300740,48895
297120,153698
248242,47895
258385,81462
202183,126146
209655,138778
222404,31493
229052,79520
297599,62863
271304,63006
286567,31662
210190,132782
214317,156064
203713,147796
207329,20308
273808,79520
260050,103890
219645,68767
260367,24679
238287,138151
272357,36307
227840,55092
244664,63006
207511,86942
241765,128988
214390,51477
228142,52343
240178,63006
297667,61531
232352,154636
222907,110974
213219,57018
288107,44854
228800,124997
227675,74141
234708,63006
279740,64974
236198,36307
249833,57018
222453,68767
204424,68767
266939,156064
236168,161594
271947,160476
299022,18412
271807,147796
230436,32465
300473,154636
265865,37957
289636,21147
200938,92909
203321,31662
226653,102110
280668,75877
238792,87502
237659,75877
222193,112274
208557,28295
304946,150332
223617,151992
271896,5505
225526,164609
250168,63006
206855,79636
206516,24371
219125,31662
244209,31662
223887,2340
236899,14163
256914,127896
253728,52343
288734,21147
267771,38222
288531,113305
216305,5825
234884,21147
227171,152478
248303,57161
222607,47193
290550,50688
222179,103234
266237,138289
222214,44854
276415,104955
249736,84409
298513,63006
262413,103234
262540,103132
236598,21147
234354,77571
295571,28295
208849,60230
285802,32056
213005,14163
237195,154636
211586,39065
238409,164609
296166,116489
204396,44854
213158,62476
212746,76270
239605,63006
271867,161594
242720,75539
287583,166707
225412,128747
222095,97025
276380,63006
241003,154636
276585,84389
259112,84409
296909,79520
284585,7498
243989,37995
220329,144635
244494,77221
238004,56792
299366,18412
267320,18412
200213,5505
297615,149223
239805,60861
241399,44854
205845,149641
224545,12564
254240,132573
229364,65520
282037,47895
268920,63006
274640,57161
278457,134619
302991,152478
296782,47895
246816,57018
215147,109093
212140,39425
223033,94944
238367,56312
232857,126146
275472,24371
277681,149641
218130,24371
202597,3067
276709,134084
289829,115215
231426,58246
287180,155707
273960,115863
236742,24371
296397,19973
277061,149854
241011,149641
225471,37957
218724,57018
229323,63006
281182,147901
253493,47895
222998,77571
281852,44854
276087,7030
258365,154636
254114,37957
239827,154636
289548,12564
218536,60861
304738,63006
217082,97948
232147,146523
253251,32465
290074,103147
268787,98253
214411,44854
211285,109726
292501,52343
269805,47193
235779,73265
210639,112274
217532,119979
243424,61531
255891,70839
253423,153551
202155,5505
201092,84389
261938,32465
205320,80030
302610,127735
260814,84409
207268,96331
242121,154636
295374,63006
255900,15734
266639,57018
299510,44854
255013,38222
211906,103234
290516,63229
229203,21147
267975,47193
282871,52343
299745,11640
220081,169819
254417,145990
250583,81462
248021,15259
244878,69209
304724,166707
226348,30272
252460,12564
294379,75527
236573,134554
259676,154636
214368,96887
248809,156064
204861,12564
236604,47895
300525,5825
299947,81708
290599,57161
261721,37995
244828,146523
237431,169819
232933,21147
216373,154636
241591,15661
215647,37957
229859,164609
296881,19960
237365,12564
225141,119979
259260,63006
230562,154636
206514,57018
237297,121033
297911,15781
276956,142140
213032,63006
212886,63006
262890,41101
221446,152872
230321,79520
284142,18412
266383,12564
283780,169819
229955,79520
241165,62476
268439,129010
233996,63006
220866,18103
227848,154636
296063,60861
212859,126906
264722,63006
301471,52343
212243,12564
230892,32465
267457,35723
234186,73013
283862,57161
295413,71098
225088,154636
278112,32465
225371,18412
281823,84409
243599,12564
244702,32465
277073,63006
236097,5825
231217,59175
238279,148421
281137,37957
208240,63006
242637,57018
216878,128747
291147,57018
244272,20308
227072,52343
215480,164258
207619,76924
223061,154636
234160,156064
261013,89802
225777,73398
221618,31662
279258,84409
274318,85719
247239,103014
296707,58984
253219,154636
219299,22499
237114,15259
285643,133803
